ano,sigla_uf,id_municipio,quantidade_vinculos_ativos,cnae_2,cnae_2_subclasse
2023,RS,4314902,1,56201,5620104
2023,RS,4314902,1,94201,9420100
2023,RS,4314902,1,26604,2660400
2023,RS,4314902,1,46494,4649499
2023,RS,4314902,1,96092,9609299
2023,RS,4314902,1,81290,8129000
2023,RS,4314902,1,96017,9601701
2023,RS,4314902,1,95126,9512600
2023,RS,4314902,1,94201,9420100
2023,RS,4314902,1,94120,9412099
2023,RS,4314902,1,78108,7810800
2023,RS,4314902,1,47211,4721102
2023,RS,4314902,1,46494,4649401
2023,RS,4314902,1,94111,9411100
2023,RS,4314902,1,23117,2311700
2023,RS,4314902,1,43223,4322302
2023,RS,4314902,1,47610,4761003
2023,RS,4314902,1,47555,4755502
2023,RS,4314902,1,10911,1091101
2023,RS,4314902,1,52231,5223100
2023,RS,4314902,1,25420,2542000
2023,RS,4314902,1,94201,9420100
2023,RS,4314902,1,86402,8640208
2023,RS,4314902,1,85414,8541400
2023,RS,4314902,1,61108,6110803
2023,RS,4314902,1,37029,3702900
2023,RS,4314902,1,58212,5821200
2023,RS,4314902,1,94120,9412099
2023,RS,4314902,1,78205,7820500
2023,RS,4314902,1,46630,4663000
2023,RS,4314902,1,95291,9529102
2023,RS,4314902,1,10911,1091102
2023,RS,4314902,1,43223,4322301
2023,RS,4314902,1,56121,5612100
2023,RS,4314902,1,49213,4921301
2023,RS,4314902,1,46699,4669901
2023,RS,4314902,1,47610,4761003
2023,RS,4314902,1,96092,9609299
2023,RS,4314902,1,25128,2512800
2023,RS,4314902,1,42227,4222701
2023,RS,4314902,1,56201,5620101
2023,RS,4314902,1,64221,6422100
2023,RS,4314902,1,33147,3314710
2023,RS,4314902,1,77403,7740300
2023,RS,4314902,1,46371,4637107
2023,RS,4314902,1,77110,7711000
2023,RS,4314902,1,47849,4784900
2023,RS,4314902,1,77390,7739003
2023,RS,4314902,1,85112,8511200
2023,RS,4314902,1,43991,4399199
2023,RS,4314902,1,90027,9002701
2023,RS,4314902,1,46648,4664800
2023,RS,4314902,1,79112,7911200
2023,RS,4314902,1,62031,6203100
2023,RS,4314902,1,43134,4313400
2023,RS,4314902,1,58115,5811500
2023,RS,4314902,1,96017,9601701
2023,RS,4314902,1,58115,5811500
2023,RS,4314902,1,56201,5620104
2023,RS,4314902,1,63917,6391700
2023,RS,4314902,1,52231,5223100
2023,RS,4314902,1,58115,5811500
2023,RS,4314902,1,77390,7739099
2023,RS,4314902,1,56201,5620104
2023,RS,4314902,1,47822,4782202
2023,RS,4314902,1,46494,4649402
2023,RS,4314902,1,80200,8020001
2023,RS,4314902,1,56201,5620103
2023,RS,4314902,1,94201,9420100
2023,RS,4314902,1,86101,8610101
2023,RS,4314902,1,25420,2542000
2023,RS,4314902,1,56201,5620104
2023,RS,4314902,1,56201,5620104
2023,RS,4314902,1,74200,7420001
2023,RS,4314902,1,47539,4753900
2023,RS,4314902,1,85325,8532500
2023,RS,4314902,1,52231,5223100
2023,RS,4314902,1,46656,4665600
2023,RS,4314902,1,46141,4614100
2023,RS,4314902,1,46397,4639701
2023,RS,4314902,1,52397,5239701
2023,RS,4314902,1,46222,4622200
2023,RS,4314902,1,79112,7911200
2023,RS,4314902,1,47822,4782201
2023,RS,4314902,1,56201,5620104
2023,RS,4314902,1,52231,5223100
2023,RS,4314902,1,46737,4673700
2023,RS,4314902,1,96092,9609207
2023,RS,4314902,1,46338,4633801
2023,RS,4314902,1,95215,9521500
2023,RS,4314902,1,47857,4785799
2023,RS,4314902,1,85112,8511200
2023,RS,4314902,1,47849,4784900
2023,RS,4314902,1,46451,4645101
2023,RS,4314902,1,52231,5223100
2023,RS,4314902,1,94201,9420100
2023,RS,4314902,1,95215,9521500
2023,RS,4314902,1,79112,7911200
2023,RS,4314902,1,47822,4782202
2023,RS,4314902,1,10911,1091102
2023,RS,4314902,1,46648,4664800
2023,RS,4314902,1,43223,4322301
2023,RS,4314902,1,47211,4721102
2023,RS,4314902,1,59111,5911199
2023,RS,4314902,1,94201,9420100
2023,RS,4314902,1,52231,5223100
2023,RS,4314902,1,80200,8020001
2023,RS,4314902,1,85121,8512100
2023,RS,4314902,1,46443,4644301
2023,RS,4314902,1,46443,4644301
2023,RS,4314902,1,55906,5590699
2023,RS,4314902,1,86101,8610101
2023,RS,4314902,1,49302,4930203
2023,RS,4314902,1,10911,1091102
2023,RS,4314902,1,62015,6201501
2023,RS,4314902,1,79902,7990200
2023,RS,4314902,1,46338,4633801
2023,RS,4314902,1,79112,7911200
2023,RS,4314902,1,63194,6319400
2023,RS,4314902,1,56201,5620102
2023,RS,4314902,1,47890,4789008
2023,RS,4314902,1,75001,7500100
2023,RS,4314902,1,93298,9329801
2023,RS,4314902,1,86402,8640202
2023,RS,4314902,1,47211,4721102
2023,RS,4314902,1,53202,5320202
2023,RS,4314902,1,47211,4721104
2023,RS,4314902,1,47555,4755503
2023,RS,4314902,1,46338,4633801
2023,RS,4314902,1,63119,6311900
2023,RS,4314902,1,45412,4541206
2023,RS,4314902,1,53202,5320202
2023,RS,4314902,1,13511,1351100
2023,RS,4314902,1,60101,6010100
2023,RS,4314902,1,86402,8640202
2023,RS,4314902,1,96092,9609299
2023,RS,4314902,1,96017,9601701
2023,RS,4314902,1,52231,5223100
2023,RS,4314902,1,56201,5620101
2023,RS,4314902,1,47610,4761003
2023,RS,4314902,1,47130,4713002
2023,RS,4314902,1,95118,9511800
2023,RS,4314902,1,47610,4761001
2023,RS,4314902,1,47610,4761003
2023,RS,4314902,1,56201,5620104
2023,RS,4314902,1,95291,9529101
2023,RS,4314902,1,63194,6319400
2023,RS,4314902,1,47211,4721102
2023,RS,4314902,1,47610,4761001
2023,RS,4314902,1,32507,3250703
2023,RS,4314902,1,46869,4686902
2023,RS,4314902,1,10996,1099604
2023,RS,4314902,1,32507,3250706
2023,RS,4314902,1,62031,6203100
2023,RS,4314902,1,46494,4649410
2023,RS,4314902,1,17311,1731100
2023,RS,4314902,1,46362,4636201
2023,RS,4314902,1,64913,6491300
2023,RS,4314902,1,10139,1013901
2023,RS,4314902,1,94201,9420100
2023,RS,4314902,1,96092,9609299
2023,RS,4314902,1,81290,8129000
2023,RS,4314902,1,58115,5811500
2023,RS,4314902,1,10911,1091101
2023,RS,4314902,1,33147,3314710
2023,RS,4314902,1,94120,9412099
2023,RS,4314902,1,10996,1099699
2023,RS,4314902,1,47628,4762800
2023,RS,4314902,1,47130,4713002
2023,RS,4314902,1,47539,4753900
2023,RS,4314902,1,96092,9609207
2023,RS,4314902,1,46397,4639701
2023,RS,4314902,1,75001,7500100
2023,RS,4314902,1,33147,3314713
2023,RS,4314902,1,10911,1091102
2023,RS,4314902,1,90019,9001999
2023,RS,4314902,1,56201,5620102
2023,RS,4314902,1,46648,4664800
2023,RS,4314902,1,28691,2869100
2023,RS,4314902,1,95291,9529199
2023,RS,4314902,1,77390,7739099
2023,RS,4314902,1,22129,2212900
2023,RS,4314902,1,56201,5620102
2023,RS,4314902,1,47539,4753900
2023,RS,4314902,1,43223,4322301
2023,RS,4314902,1,77390,7739099
2023,RS,4314902,1,93298,9329801
2023,RS,4314902,1,88006,8800600
2023,RS,4314902,1,71201,7120100
2023,RS,4314902,1,10911,1091102
2023,RS,4314902,1,58191,5819100
2023,RS,4314902,1,46338,4633801
2023,RS,4314902,1,77390,7739002
2023,RS,4314902,1,52231,5223100
2023,RS,4314902,1,35115,3511501
2023,RS,4314902,1,96092,9609208
2023,RS,4314902,1,85325,8532500
2023,RS,4314902,1,43991,4399199
2023,RS,4314902,1,96092,9609207
2023,RS,4314902,1,47610,4761003
2023,RS,4314902,1,77110,7711000
2023,RS,4314902,1,43991,4399199
2023,RS,4314902,1,58239,5823900
2023,RS,4314902,1,87115,8711505
2023,RS,4314902,1,95215,9521500
2023,RS,4314902,1,42995,4299599
2023,RS,4314902,1,25926,2592601
2023,RS,4314902,1,94111,9411100
2023,RS,4314902,1,46371,4637199
2023,RS,4314902,1,79112,7911200
2023,RS,4314902,1,82997,8299706
2023,RS,4314902,1,33121,3312103
2023,RS,4314902,1,25128,2512800
2023,RS,4314902,1,94201,9420100
2023,RS,4314902,1,52231,5223100
2023,RS,4314902,1,95215,9521500
2023,RS,4314902,1,90035,9003500
2023,RS,4314902,1,46231,4623109
2023,RS,4314902,1,64638,6463800
2023,RS,4314902,1,85139,8513900
2023,RS,4314902,1,95215,9521500
2023,RS,4314902,1,78108,7810800
2023,RS,4314902,1,56201,5620104
2023,RS,4314902,1,47211,4721103
2023,RS,4314902,1,38114,3811400
2023,RS,4314902,1,85414,8541400
2023,RS,4314902,1,46915,4691500
2023,RS,4314902,1,94201,9420100
2023,RS,4314902,1,96092,9609299
2023,RS,4314902,1,66193,6619302
2023,RS,4314902,1,27104,2710403
2023,RS,4314902,1,94201,9420100
2023,RS,4314902,1,46818,4681803
2023,RS,4314902,1,47822,4782202
2023,RS,4314902,1,75001,7500100
2023,RS,4314902,1,43991,4399199
2023,RS,4314902,1,85112,8511200
2023,RS,4314902,1,46427,4642701
2023,RS,4314902,1,46451,4645101
2023,RS,4314902,1,94201,9420100
2023,RS,4314902,1,43223,4322301
2023,RS,4314902,1,95215,9521500
2023,RS,4314902,1,47211,4721104
2023,RS,4314902,1,01610,0161003
2023,RS,4314902,1,01598,0159899
2023,RS,4314902,1,81303,8130300
2023,RS,4314902,1,81303,8130300
2023,RS,4314902,1,02209,0220999
2023,RS,4314902,1,01113,0111301
2023,RS,4314902,1,01423,0142300
2023,RS,4314902,1,01113,0111301
2023,RS,4314902,1,01512,0151203
2023,RS,4314902,1,01156,0115600
2023,RS,4314902,1,81303,8130300
2023,RS,4314902,1,14126,1412602
2023,RS,4314902,1,14126,1412603
2023,RS,4314902,1,14126,1412601
2023,RS,4314902,1,14126,1412601
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,41204,4120400
2023,RS,4314902,1,43215,4321500
2023,RS,4314902,1,43215,4321500
2023,RS,4314902,1,43215,4321500
2023,RS,4314902,1,43215,4321500
2023,RS,4314902,1,43215,4321500
2023,RS,4314902,1,43215,4321500
2023,RS,4314902,1,43215,4321500
2023,RS,4314902,1,43215,4321500
2023,RS,4314902,1,43215,4321500
2023,RS,4314902,1,43991,4399103
2023,RS,4314902,1,43304,4330499
2023,RS,4314902,1,43991,4399103
2023,RS,4314902,1,43991,4399103
2023,RS,4314902,1,43991,4399103
2023,RS,4314902,1,43991,4399103
2023,RS,4314902,1,43991,4399103
2023,RS,4314902,1,43304,4330499
2023,RS,4314902,1,43991,4399103
2023,RS,4314902,1,43991,4399103
2023,RS,4314902,1,43304,4330402
2023,RS,4314902,1,43991,4399103
2023,RS,4314902,1,43991,4399103
2023,RS,4314902,1,43304,4330402
2023,RS,4314902,1,45111,4511102
2023,RS,4314902,1,45129,4512902
2023,RS,4314902,1,45111,4511102
2023,RS,4314902,1,45111,4511101
2023,RS,4314902,1,45200,4520001
2023,RS,4314902,1,45200,4520001
2023,RS,4314902,1,45200,4520001
2023,RS,4314902,1,52290,5229002
2023,RS,4314902,1,45200,4520005
2023,RS,4314902,1,45200,4520001
2023,RS,4314902,1,45200,4520001
2023,RS,4314902,1,45200,4520002
2023,RS,4314902,1,45200,4520001
2023,RS,4314902,1,45200,4520003
2023,RS,4314902,1,45200,4520001
2023,RS,4314902,1,45200,4520006
2023,RS,4314902,1,45200,4520006
2023,RS,4314902,1,45307,4530701
2023,RS,4314902,1,45307,4530701
2023,RS,4314902,1,45307,4530701
2023,RS,4314902,1,45307,4530703
2023,RS,4314902,1,45307,4530704
2023,RS,4314902,1,45307,4530703
2023,RS,4314902,1,45307,4530703
2023,RS,4314902,1,45307,4530701
2023,RS,4314902,1,45307,4530703
2023,RS,4314902,1,45307,4530703
2023,RS,4314902,1,45307,4530703
2023,RS,4314902,1,45307,4530703
2023,RS,4314902,1,47326,4732600
2023,RS,4314902,1,47318,4731800
2023,RS,4314902,1,47318,4731800
2023,RS,4314902,1,46184,4618403
2023,RS,4314902,1,46192,4619200
2023,RS,4314902,1,46192,4619200
2023,RS,4314902,1,46192,4619200
2023,RS,4314902,1,46192,4619200
2023,RS,4314902,1,46192,4619200
2023,RS,4314902,1,46192,4619200
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47121,4712100
2023,RS,4314902,1,47237,4723700
2023,RS,4314902,1,47237,4723700
2023,RS,4314902,1,47237,4723700
2023,RS,4314902,1,47237,4723700
2023,RS,4314902,1,47237,4723700
2023,RS,4314902,1,47237,4723700
2023,RS,4314902,1,47237,4723700
2023,RS,4314902,1,47296,4729602
2023,RS,4314902,1,47296,4729699
2023,RS,4314902,1,47296,4729602
2023,RS,4314902,1,47296,4729699
2023,RS,4314902,1,47296,4729699
2023,RS,4314902,1,47296,4729699
2023,RS,4314902,1,47245,4724500
2023,RS,4314902,1,47296,4729699
2023,RS,4314902,1,47296,4729699
2023,RS,4314902,1,47296,4729602
2023,RS,4314902,1,47296,4729699
2023,RS,4314902,1,47296,4729601
2023,RS,4314902,1,47296,4729699
2023,RS,4314902,1,47245,4724500
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47814,4781400
2023,RS,4314902,1,47725,4772500
2023,RS,4314902,1,47717,4771701
2023,RS,4314902,1,47725,4772500
2023,RS,4314902,1,47717,4771702
2023,RS,4314902,1,47725,4772500
2023,RS,4314902,1,47725,4772500
2023,RS,4314902,1,47717,4771702
2023,RS,4314902,1,47725,4772500
2023,RS,4314902,1,47717,4771702
2023,RS,4314902,1,47725,4772500
2023,RS,4314902,1,47717,4771701
2023,RS,4314902,1,47733,4773300
2023,RS,4314902,1,47717,4771701
2023,RS,4314902,1,47717,4771701
2023,RS,4314902,1,47547,4754701
2023,RS,4314902,1,47547,4754701
2023,RS,4314902,1,47598,4759899
2023,RS,4314902,1,47598,4759801
2023,RS,4314902,1,47547,4754702
2023,RS,4314902,1,47547,4754701
2023,RS,4314902,1,47547,4754701
2023,RS,4314902,1,47547,4754701
2023,RS,4314902,1,47547,4754701
2023,RS,4314902,1,47547,4754701
2023,RS,4314902,1,47547,4754701
2023,RS,4314902,1,47423,4742300
2023,RS,4314902,1,47440,4744001
2023,RS,4314902,1,47440,4744005
2023,RS,4314902,1,47440,4744099
2023,RS,4314902,1,47440,4744004
2023,RS,4314902,1,47440,4744006
2023,RS,4314902,1,47440,4744005
2023,RS,4314902,1,47423,4742300
2023,RS,4314902,1,47440,4744099
2023,RS,4314902,1,47440,4744099
2023,RS,4314902,1,47431,4743100
2023,RS,4314902,1,47440,4744099
2023,RS,4314902,1,47440,4744001
2023,RS,4314902,1,47415,4741500
2023,RS,4314902,1,47440,4744005
2023,RS,4314902,1,47440,4744001
2023,RS,4314902,1,47512,4751201
2023,RS,4314902,1,47890,4789007
2023,RS,4314902,1,47521,4752100
2023,RS,4314902,1,47890,4789007
2023,RS,4314902,1,47512,4751201
2023,RS,4314902,1,47521,4752100
2023,RS,4314902,1,47521,4752100
2023,RS,4314902,1,47512,4751201
2023,RS,4314902,1,47521,4752100
2023,RS,4314902,1,47890,4789005
2023,RS,4314902,1,47831,4783101
2023,RS,4314902,1,47636,4763602
2023,RS,4314902,1,47636,4763601
2023,RS,4314902,1,47741,4774100
2023,RS,4314902,1,47890,4789004
2023,RS,4314902,1,47890,4789099
2023,RS,4314902,1,47890,4789004
2023,RS,4314902,1,47890,4789001
2023,RS,4314902,1,47890,4789001
2023,RS,4314902,1,47741,4774100
2023,RS,4314902,1,47890,4789004
2023,RS,4314902,1,47741,4774100
2023,RS,4314902,1,47741,4774100
2023,RS,4314902,1,47571,4757100
2023,RS,4314902,1,47890,4789001
2023,RS,4314902,1,47890,4789099
2023,RS,4314902,1,47890,4789001
2023,RS,4314902,1,47890,4789099
2023,RS,4314902,1,47636,4763601
2023,RS,4314902,1,47890,4789001
2023,RS,4314902,1,47890,4789001
2023,RS,4314902,1,47890,4789099
2023,RS,4314902,1,47636,4763601
2023,RS,4314902,1,47890,4789004
2023,RS,4314902,1,47890,4789099
2023,RS,4314902,1,47890,4789099
2023,RS,4314902,1,47636,4763601
2023,RS,4314902,1,47741,4774100
2023,RS,4314902,1,47890,4789001
2023,RS,4314902,1,47890,4789001
2023,RS,4314902,1,47741,4774100
2023,RS,4314902,1,47890,4789003
2023,RS,4314902,1,47571,4757100
2023,RS,4314902,1,47741,4774100
2023,RS,4314902,1,47890,4789001
2023,RS,4314902,1,47831,4783101
2023,RS,4314902,1,47890,4789099
2023,RS,4314902,1,47890,4789002
2023,RS,4314902,1,47890,4789004
2023,RS,4314902,1,47890,4789099
2023,RS,4314902,1,47890,4789001
2023,RS,4314902,1,47890,4789099
2023,RS,4314902,1,47831,4783101
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611205
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611204
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611205
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611204
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611201
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,56112,5611203
2023,RS,4314902,1,49302,4930202
2023,RS,4314902,1,49302,4930201
2023,RS,4314902,1,49302,4930202
2023,RS,4314902,1,49302,4930202
2023,RS,4314902,1,49302,4930201
2023,RS,4314902,1,49302,4930202
2023,RS,4314902,1,49302,4930202
2023,RS,4314902,1,49302,4930201
2023,RS,4314902,1,49302,4930202
2023,RS,4314902,1,49302,4930202
2023,RS,4314902,1,66223,6622300
2023,RS,4314902,1,66223,6622300
2023,RS,4314902,1,66223,6622300
2023,RS,4314902,1,66223,6622300
2023,RS,4314902,1,66223,6622300
2023,RS,4314902,1,66223,6622300
2023,RS,4314902,1,66223,6622300
2023,RS,4314902,1,66223,6622300
2023,RS,4314902,1,66223,6622300
2023,RS,4314902,1,66223,6622300
2023,RS,4314902,1,66223,6622300
2023,RS,4314902,1,66223,6622300
2023,RS,4314902,1,66223,6622300
2023,RS,4314902,1,66223,6622300
2023,RS,4314902,1,68102,6810201
2023,RS,4314902,1,41107,4110700
2023,RS,4314902,1,41107,4110700
2023,RS,4314902,1,41107,4110700
2023,RS,4314902,1,68102,6810201
2023,RS,4314902,1,41107,4110700
2023,RS,4314902,1,41107,4110700
2023,RS,4314902,1,41107,4110700
2023,RS,4314902,1,41107,4110700
2023,RS,4314902,1,68102,6810201
2023,RS,4314902,1,68102,6810202
2023,RS,4314902,1,68102,6810202
2023,RS,4314902,1,68102,6810202
2023,RS,4314902,1,68102,6810202
2023,RS,4314902,1,68102,6810202
2023,RS,4314902,1,68218,6821801
2023,RS,4314902,1,68218,6821801
2023,RS,4314902,1,68218,6821801
2023,RS,4314902,1,68218,6821801
2023,RS,4314902,1,68218,6821801
2023,RS,4314902,1,68218,6821801
2023,RS,4314902,1,68218,6821801
2023,RS,4314902,1,68218,6821802
2023,RS,4314902,1,81117,8111700
2023,RS,4314902,1,81117,8111700
2023,RS,4314902,1,68226,6822600
2023,RS,4314902,1,81117,8111700
2023,RS,4314902,1,68226,6822600
2023,RS,4314902,1,81117,8111700
2023,RS,4314902,1,81117,8111700
2023,RS,4314902,1,81117,8111700
2023,RS,4314902,1,81117,8111700
2023,RS,4314902,1,81117,8111700
2023,RS,4314902,1,68226,6822600
2023,RS,4314902,1,81117,8111700
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
2023,RS,4314902,1,81125,8112500
