ano,id_municipio,quantidade_vinculos_ativos,cnae_2,cep
2023,4314902,0,85937,90010283
2023,4314902,0,85996,90470280
2023,4314902,0,85996,91360390
2023,4314902,0,85937,91910630
2023,4314902,0,85996,90420090
2023,4314902,0,85996,90220007
2023,4314902,0,85996,90240580
2023,4314902,0,85937,90230001
2023,4314902,0,85996,90670004
2023,4314902,0,85996,90010210
2023,4314902,0,85996,91710020
2023,4314902,0,85996,91787840
2023,4314902,0,85996,90230002
2023,4314902,0,85937,90035005
2023,4314902,0,85929,90040310
2023,4314902,0,85996,90450010
2023,4314902,0,85996,90480001
2023,4314902,0,85937,91180650
2023,4314902,0,85996,90540110
2023,4314902,0,85996,91240001
2023,4314902,0,85996,90480000
2023,4314902,0,85996,91130280
2023,4314902,0,85996,90020013
2023,4314902,0,85996,90160093
2023,4314902,0,85996,91210290
2023,4314902,0,85996,90460001
2023,4314902,0,85996,90035075
2023,4314902,0,85996,91180205
2023,4314902,0,85937,90020015
2023,4314902,0,85996,90020006
2023,4314902,0,85996,90830260
2023,4314902,0,85996,90035140
2023,4314902,0,85996,91060100
2023,4314902,0,85996,91350170
2023,4314902,0,85996,90680000
2023,4314902,0,85996,90670150
2023,4314902,0,85996,90540001
2023,4314902,0,85996,90035052
2023,4314902,0,85996,91910400
2023,4314902,0,85996,91030001
2023,4314902,0,85996,90640030
2023,4314902,0,85996,90640150
2023,4314902,0,85996,91360394
2023,4314902,0,85996,90430001
2023,4314902,0,85996,91920030
2023,4314902,0,85996,91050210
2023,4314902,0,85996,90570060
2023,4314902,0,85996,90880370
2023,4314902,0,85996,90480000
2023,4314902,0,85929,90010260
2023,4314902,0,85929,91410080
2023,4314902,0,85996,91170680
2023,4314902,0,85996,91340230
2023,4314902,0,85937,90040193
2023,4314902,0,85996,90040310
2023,4314902,0,85996,91310000
2023,4314902,0,85996,91530000
2023,4314902,0,85996,90470280
2023,4314902,0,85996,90880481
2023,4314902,0,85996,91520210
2023,4314902,0,85996,90520020
2023,4314902,0,85996,91340190
2023,4314902,0,85996,90035140
2023,4314902,0,85996,90020120
2023,4314902,0,85996,91720260
2023,4314902,0,85996,90560001
2023,4314902,0,85996,91430000
2023,4314902,0,85937,90440010
2023,4314902,0,85996,90250180
2023,4314902,0,85996,90010321
2023,4314902,0,85996,91787760
2023,4314902,0,85996,90480003
2023,4314902,0,85996,91350080
2023,4314902,0,85996,90130150
2023,4314902,0,85996,90810240
2023,4314902,0,85996,90810080
2023,4314902,0,85996,90010310
2023,4314902,0,85996,90440160
2023,4314902,0,85996,90440051
2023,4314902,0,85996,91120120
2023,4314902,0,85937,90035005
2023,4314902,0,85996,90630050
2023,4314902,0,85996,90570001
2023,4314902,0,85996,90240480
2023,4314902,0,85996,91410330
2023,4314902,0,85996,90470100
2023,4314902,0,85996,90030041
2023,4314902,0,85996,90830470
2023,4314902,0,85996,91350110
2023,4314902,0,85996,90010280
2023,4314902,0,85996,90050260
2023,4314902,0,85996,91770070
2023,4314902,0,85996,90460100
2023,4314902,0,85937,90520001
2023,4314902,0,85996,90450010
2023,4314902,0,85996,91350180
2023,4314902,0,85996,90420000
2023,4314902,0,85929,90150003
2023,4314902,0,85996,91751740
2023,4314902,0,85996,90150005
2023,4314902,0,85996,91210320
2023,4314902,0,85996,90010270
2023,4314902,0,85996,90150005
2023,4314902,0,85996,91920000
2023,4314902,0,85996,90470430
2023,4314902,0,85937,90010312
2023,4314902,0,85996,91340230
2023,4314902,0,85996,91060000
2023,4314902,0,85996,91340010
2023,4314902,0,85929,91740400
2023,4314902,0,85996,91540000
2023,4314902,0,85937,90240542
2023,4314902,0,85996,90450070
2023,4314902,0,85929,90220150
2023,4314902,0,85996,91760000
2023,4314902,0,85996,91540220
2023,4314902,0,85996,90010241
2023,4314902,0,85996,90440001
2023,4314902,0,85996,90540100
2023,4314902,0,85996,91030390
2023,4314902,0,85996,90220021
2023,4314902,0,85996,90630160
2023,4314902,0,85996,90570020
2023,4314902,0,85996,91720600
2023,4314902,0,85996,90470160
2023,4314902,0,85937,90670004
2023,4314902,0,85996,91920040
2023,4314902,0,85996,91220390
2023,4314902,0,85996,91150400
2023,4314902,0,85996,90470260
2023,4314902,0,85996,90820170
2023,4314902,0,85996,90450000
2023,4314902,0,85929,90470140
2023,4314902,0,85996,90450000
2023,4314902,0,85996,91920001
2023,4314902,0,85996,91410080
2023,4314902,0,85996,91040220
2023,4314902,0,85996,90035070
2023,4314902,0,85996,90030130
2023,4314902,0,85996,90010320
2023,4314902,0,85996,90450010
2023,4314902,0,85996,91450030
2023,4314902,0,85996,90050350
2023,4314902,0,85996,90843100
2023,4314902,0,85996,91760690
2023,4314902,0,85996,91720000
2023,4314902,0,85996,91920450
2023,4314902,0,85996,91320320
2023,4314902,0,85996,91040320
2023,4314902,0,85996,90450210
2023,4314902,0,85996,91751160
2023,4314902,0,85996,90050002
2023,4314902,0,85996,90240200
2023,4314902,0,85996,90430131
2023,4314902,0,85996,90110180
2023,4314902,0,85996,90050100
2023,4314902,0,85996,91370170
2023,4314902,0,85996,90160090
2023,4314902,0,85996,90450020
2023,4314902,0,85996,91030280
2023,4314902,0,85996,91310002
2023,4314902,0,85996,91350300
2023,4314902,0,85996,90840060
2023,4314902,0,85996,91210370
2023,4314902,0,85996,90550142
2023,4314902,0,85996,90035191
2023,4314902,0,85996,91910030
2023,4314902,0,85996,91215030
2023,4314902,0,85996,90540130
2023,4314902,0,85929,90410004
2023,4314902,0,85996,91910530
2023,4314902,0,85929,90520002
2023,4314902,0,85996,91350250
2023,4314902,0,85996,90450220
2023,4314902,0,85996,91030230
2023,4314902,0,85929,91180000
2023,4314902,0,85996,90160181
2023,4314902,0,85996,90450071
2023,4314902,0,85996,91900030
2023,4314902,0,85996,90010140
2023,4314902,0,85996,90220160
2023,4314902,0,85996,90410000
2023,4314902,0,85996,90450120
2023,4314902,0,85937,90040320
2023,4314902,0,85996,91360260
2023,4314902,0,85996,90110150
2023,4314902,0,85996,90470300
2023,4314902,0,85996,90010270
2023,4314902,0,85996,90470300
2023,4314902,0,85996,91920350
2023,4314902,0,85996,90020150
2023,4314902,0,85996,91225140
2023,4314902,0,85996,91130060
2023,4314902,0,85937,90460230
2023,4314902,0,85996,90540001
2023,4314902,0,85996,90670100
2023,4314902,0,85996,90690340
2023,4314902,0,85996,90550030
2023,4314902,0,85996,90030120
2023,4314902,0,85996,91210100
2023,4314902,0,85996,95585000
2023,4314902,0,85996,91760000
2023,4314902,0,85996,91450159
2023,4314902,0,85996,91420540
2023,4314902,0,85996,90150005
2023,4314902,0,85996,91720130
2023,4314902,0,85996,90850000
2023,4314902,0,85929,90001970
2023,4314902,0,85996,91530008
2023,4314902,0,85937,90035005
2023,4314902,0,85996,90150000
2023,4314902,0,85996,91760000
2023,4314902,0,85996,90450040
2023,4314902,0,85996,91310002
2023,4314902,0,85996,90470300
2023,4314902,0,85996,90050350
2023,4314902,0,85996,91920540
2023,4314902,0,85996,90150002
2023,4314902,0,85996,91240060
2023,4314902,0,85996,90150071
2023,4314902,0,85996,90160070
2023,4314902,0,85996,91150180
2023,4314902,0,85996,90035007
2023,4314902,0,85996,91330630
2023,4314902,0,85996,90040193
2023,4314902,0,85996,90450230
2023,4314902,0,85996,91910630
2023,4314902,0,85996,90820160
2023,4314902,0,85996,90630080
2023,4314902,0,85996,90010000
2023,4314902,0,85996,91520550
2023,4314902,0,85996,91410030
2023,4314902,0,85929,90010370
2023,4314902,0,85996,90540030
2023,4314902,0,85937,90010210
2023,4314902,0,85937,90035150
2023,4314902,0,85996,91787400
2023,4314902,0,85996,91350270
2023,4314902,0,85996,91710320
2023,4314902,0,85996,91770670
2023,4314902,0,85996,91340210
2023,4314902,0,85996,90480201
2023,4314902,0,85996,90560001
2023,4314902,0,85996,90460030
2023,4314902,0,85996,91220260
2023,4314902,0,85996,90020023
2023,4314902,0,85996,91910251
2023,4314902,0,85996,90690070
2023,4314902,0,85996,91360420
2023,4314902,0,85996,90690310
2023,4314902,0,85996,90480005
2023,4314902,0,85996,90650002
2023,4314902,0,85996,91340001
2023,4314902,0,85937,90035140
2023,4314902,0,85996,91751443
2023,4314902,0,85996,90150005
2023,4314902,0,85996,91030310
2023,4314902,0,85996,91740140
2023,4314902,0,85996,90470450
2023,4314902,0,85996,90250180
2023,4314902,0,85996,91410000
2023,4314902,0,85937,90480002
2023,4314902,0,85996,91260371
2023,4314902,0,85996,90430090
2023,4314902,0,85996,90650002
2023,4314902,0,85996,91330570
2023,4314902,0,85996,91910630
2023,4314902,0,85996,90810080
2023,4314902,0,85996,91370170
2023,4314902,0,85996,90030143
2023,4314902,0,85996,91920530
2023,4314902,0,85996,91330002
2023,4314902,0,85996,91130050
2023,4314902,0,85996,90245470
2023,4314902,0,85996,90450170
2023,4314902,0,85937,91350110
2023,4314902,0,86305,90040320
2023,4314902,0,87115,91790090
2023,4314902,0,86305,90440191
2023,4314902,0,86305,90050340
2023,4314902,0,86305,91450159
2023,4314902,0,86305,90470430
2023,4314902,0,86305,90630080
2023,4314902,0,86305,90460001
2023,4314902,0,86305,90035120
2023,4314902,0,86305,90250180
2023,4314902,0,86305,90110150
2023,4314902,0,86305,90460230
2023,4314902,0,86305,90430001
2023,4314902,0,86305,91350110
2023,4314902,0,86305,91900230
2023,4314902,0,86305,90690140
2023,4314902,0,86305,90570080
2023,4314902,0,86305,90450171
2023,4314902,0,86305,91220005
2023,4314902,0,86305,90470000
2023,4314902,0,86305,91350050
2023,4314902,0,86305,91210120
2023,4314902,0,86305,90850100
2023,4314902,0,86305,91710040
2023,4314902,0,86305,91920530
2023,4314902,0,86305,90470120
2023,4314902,0,86305,90610270
2023,4314902,0,86305,90620130
2023,4314902,0,86305,90850280
2023,4314902,0,86305,90160240
2023,4314902,0,86305,90470245
2023,4314902,0,86305,90550001
2023,4314902,0,86305,90650060
2023,4314902,0,86305,90610200
2023,4314902,0,86305,90570020
2023,4314902,0,86305,91210120
2023,4314902,0,86305,90430091
2023,4314902,0,86305,90540020
2023,4314902,0,86305,90690140
2023,4314902,0,86305,91430835
2023,4314902,0,86305,90820030
2023,4314902,0,86305,90630160
2023,4314902,0,86305,90110270
2023,4314902,0,86305,90420020
2023,4314902,0,86305,90560970
2023,4314902,0,86305,88065175
2023,4314902,0,86305,90420030
2023,4314902,0,86305,91920682
2023,4314902,0,86305,90570020
2023,4314902,0,87115,91760060
2023,4314902,0,86305,90450230
2023,4314902,0,86305,90620170
2023,4314902,0,86305,91760490
2023,4314902,0,86305,90020013
2023,4314902,0,86305,90450045
2023,4314902,0,86305,90620130
2023,4314902,0,86305,90410003
2023,4314902,0,86305,91210120
2023,4314902,0,86305,91900570
2023,4314902,0,86305,90570080
2023,4314902,0,87123,91560520
2023,4314902,0,87123,90450120
2023,4314902,0,86305,90035191
2023,4314902,0,86305,90020090
2023,4314902,0,86305,90450010
2023,4314902,0,86305,90520330
2023,4314902,0,86305,91540420
2023,4314902,0,86305,90430010
2023,4314902,0,86305,90040001
2023,4314902,0,86305,90450030
2023,4314902,0,86305,90480000
2023,4314902,0,86305,91330291
2023,4314902,0,86305,90460110
2023,4314902,0,86305,90035001
2023,4314902,0,86305,91350200
2023,4314902,0,86305,90540110
2023,4314902,0,86305,90480160
2023,4314902,0,86305,90540070
2023,4314902,0,86305,90110270
2023,4314902,0,86305,91010007
2023,4314902,0,86305,90880480
2023,4314902,0,86305,90450070
2023,4314902,0,86305,91530250
2023,4314902,0,86305,91787400
2023,4314902,0,86305,90110160
2023,4314902,0,86305,90450000
2023,4314902,0,86305,90050102
2023,4314902,0,86305,90810080
2023,4314902,0,86305,90420200
2023,4314902,0,86305,91530000
2023,4314902,0,86305,90630190
2023,4314902,0,86305,90690430
2023,4314902,0,86305,90035076
2023,4314902,0,86305,90550150
2023,4314902,0,86305,91410470
2023,4314902,0,86305,90510040
2023,4314902,0,86305,91310010
2023,4314902,0,87123,91030400
2023,4314902,0,86305,91330580
2023,4314902,0,86305,90520620
2023,4314902,0,86305,91751220
2023,4314902,0,86305,90830430
2023,4314902,0,86305,90040144
2023,4314902,0,86305,90460110
2023,4314902,0,86305,90470265
2023,4314902,0,86305,90570080
2023,4314902,0,86305,90570080
2023,4314902,0,86305,91740001
2023,4314902,0,86305,90035000
2023,4314902,0,86305,90430091
2023,4314902,0,86305,90450090
2023,4314902,0,86305,90035170
2023,4314902,0,86305,91340120
2023,4314902,0,87123,90250030
2023,4314902,0,86305,90810080
2023,4314902,0,86305,90480001
2023,4314902,0,86305,90690020
2023,4314902,0,86305,90440002
2023,4314902,0,86305,91340120
2023,4314902,0,86305,90480002
2023,4314902,0,86305,91320240
2023,4314902,0,86305,91340020
2023,4314902,0,86305,90460100
2023,4314902,0,86305,91225000
2023,4314902,0,86305,90110270
2023,4314902,0,86305,90450180
2023,4314902,0,86305,90150003
2023,4314902,0,86305,90630080
2023,4314902,0,86305,90420210
2023,4314902,0,86305,90480001
2023,4314902,0,86305,90520540
2023,4314902,0,86305,91900110
2023,4314902,0,86305,90020160
2023,4314902,0,86305,90510000
2023,4314902,0,86305,90040000
2023,4314902,0,86305,90690140
2023,4314902,0,86305,90020022
2023,4314902,0,86305,90510040
2023,4314902,0,86305,91520210
2023,4314902,0,86305,90460110
2023,4314902,0,86305,90440170
2023,4314902,0,86305,90480000
2023,4314902,0,86305,91410330
2023,4314902,0,86305,90240602
2023,4314902,0,86305,90540031
2023,4314902,0,86305,90690130
2023,4314902,0,86305,90020080
2023,4314902,0,86305,90030040
2023,4314902,0,86305,90430010
2023,4314902,0,86305,91340110
2023,4314902,0,86305,90430020
2023,4314902,0,86305,91340110
2023,4314902,0,86305,91350130
2023,4314902,0,86305,90480000
2023,4314902,0,86305,91410000
2023,4314902,0,86305,90430001
2023,4314902,0,86305,91010001
2023,4314902,0,86305,90470160
2023,4314902,0,86305,90570060
2023,4314902,0,86305,90460200
2023,4314902,0,86305,90570000
2023,4314902,0,86305,90420190
2023,4314902,0,86305,90620130
2023,4314902,0,86305,90810000
2023,4314902,0,86305,91050290
2023,4314902,0,86305,90440191
2023,4314902,0,86305,90035077
2023,4314902,0,86305,91240080
2023,4314902,0,86305,90410002
2023,4314902,0,86305,91340020
2023,4314902,0,86305,91330001
2023,4314902,0,86305,90035001
2023,4314902,0,86305,90410002
2023,4314902,0,86305,91350300
2023,4314902,0,86305,91340030
2023,4314902,0,86305,90130080
2023,4314902,0,86305,90450030
2023,4314902,0,86305,90570030
2023,4314902,0,86305,91910001
2023,4314902,0,86305,90430091
2023,4314902,0,86305,90570020
2023,4314902,0,86305,90620130
2023,4314902,0,86305,90880001
2023,4314902,0,86305,90880000
2023,4314902,0,86305,90030140
2023,4314902,0,86305,90250180
2023,4314902,0,86305,90690130
2023,4314902,0,86305,90430080
2023,4314902,0,86305,91900180
2023,4314902,0,87123,91755076
2023,4314902,0,86305,90430061
2023,4314902,0,86305,90610000
2023,4314902,0,86305,90150100
2023,4314902,0,86305,90830000
2023,4314902,0,86305,90420041
2023,4314902,0,86305,90510000
2023,4314902,0,86305,90540102
2023,4314902,0,86305,91900580
2023,4314902,0,86305,90050001
2023,4314902,0,86305,91410060
2023,4314902,0,87123,90480002
2023,4314902,0,86305,90810120
2023,4314902,0,86305,90020170
2023,4314902,0,86305,91220500
2023,4314902,0,86305,91340000
2023,4314902,0,86305,90480001
2023,4314902,0,86305,90450020
2023,4314902,0,86305,90035076
2023,4314902,0,86305,90240602
2023,4314902,0,86305,90480160
2023,4314902,0,86305,90110170
2023,4314902,0,86305,90450090
2023,4314902,0,86305,91050250
2023,4314902,0,86305,90410002
2023,4314902,0,86305,90670130
2023,4314902,0,86305,90570080
2023,4314902,0,86305,90470040
2023,4314902,0,86305,90035002
2023,4314902,0,86305,90680170
2023,4314902,0,86305,91410330
2023,4314902,0,86305,90035006
2023,4314902,0,86305,90520540
2023,4314902,0,86305,90020110
2023,4314902,0,86305,90160090
2023,4314902,0,86305,91760440
2023,4314902,0,86305,90220010
2023,4314902,0,86305,90480200
2023,4314902,0,86305,90480000
2023,4314902,0,86305,91040050
2023,4314902,0,86305,91530070
2023,4314902,0,86305,90420150
2023,4314902,0,86305,90420210
2023,4314902,0,86305,90110150
2023,4314902,0,86305,90440010
2023,4314902,0,86305,91060100
2023,4314902,0,86305,90440191
2023,4314902,0,86305,90570001
2023,4314902,0,86305,90670010
2023,4314902,0,86305,90470470
2023,4314902,0,86305,90430001
2023,4314902,0,86305,91280143
2023,4314902,0,86305,90440003
2023,4314902,0,86305,90540041
2023,4314902,0,86305,91010001
2023,4314902,0,86305,90620130
2023,4314902,0,86305,90670100
2023,4314902,0,86305,90460210
2023,4314902,0,86305,90110270
2023,4314902,0,86305,90510000
2023,4314902,0,86305,91370010
2023,4314902,0,87115,91740800
2023,4314902,0,86305,90430020
2023,4314902,0,86305,91520540
2023,4314902,0,86305,90035100
2023,4314902,0,86305,90460100
2023,4314902,0,86305,91330260
2023,4314902,0,86305,90630180
2023,4314902,0,86305,91410300
2023,4314902,0,86305,90450030
2023,4314902,0,86305,90620001
2023,4314902,0,86305,90420140
2023,4314902,0,86305,90430010
2023,4314902,0,86305,90035141
2023,4314902,0,86305,91420420
2023,4314902,0,86305,90035100
2023,4314902,0,86305,90690140
2023,4314902,0,86305,90410007
2023,4314902,0,86305,90040372
2023,4314902,0,86305,90110290
2023,4314902,0,86305,90450045
2023,4314902,0,87115,91740550
2023,4314902,0,87123,91110000
2023,4314902,0,86305,90680001
2023,4314902,0,86305,90020013
2023,4314902,0,86305,90440011
2023,4314902,0,86305,91040000
2023,4314902,0,86305,91530190
2023,4314902,0,86305,90560005
2023,4314902,0,86305,90470340
2023,4314902,0,86305,90035001
2023,4314902,0,86305,90035006
2023,4314902,0,86305,90450000
2023,4314902,0,86305,90470260
2023,4314902,0,86305,91760370
2023,4314902,0,86305,90460210
2023,4314902,0,86305,91010006
2023,4314902,0,86305,90560002
2023,4314902,0,86305,90430091
2023,4314902,0,86305,91350170
2023,4314902,0,86305,90680000
2023,4314902,0,86305,91760710
2023,4314902,0,86305,90520002
2023,4314902,0,86305,90690270
2023,4314902,0,86305,90570120
2023,4314902,0,86305,90130090
2023,4314902,0,87123,90520003
2023,4314902,0,86305,90480002
2023,4314902,0,86305,90650000
2023,4314902,0,86305,90450120
2023,4314902,0,86305,90110000
2023,4314902,0,86305,90440191
2023,4314902,0,86305,90540130
2023,4314902,0,86305,90430001
2023,4314902,0,86305,91050090
2023,4314902,0,86305,90630130
2023,4314902,0,86305,90460120
2023,4314902,0,86305,90035052
2023,4314902,0,86305,91920530
2023,4314902,0,86305,91340230
2023,4314902,0,86305,90040320
2023,4314902,0,86305,90440130
2023,4314902,0,86305,91310003
2023,4314902,0,86305,90430130
2023,4314902,0,86305,90020061
2023,4314902,0,86305,90020013
2023,4314902,0,86305,90510001
2023,4314902,0,86305,90035006
2023,4314902,0,86305,90440190
2023,4314902,0,86305,90460100
2023,4314902,0,86305,90020171
2023,4314902,0,86305,90150040
2023,4314902,0,86305,91900420
2023,4314902,0,86305,90450090
2023,4314902,0,86305,90430001
2023,4314902,0,86305,90550060
2023,4314902,0,86305,90570080
2023,4314902,0,86305,91920520
2023,4314902,0,87115,90870280
2023,4314902,0,86305,91130040
2023,4314902,0,86305,90450180
2023,4314902,0,86305,90830420
2023,4314902,0,86305,90440003
2023,4314902,0,86305,91230758
2023,4314902,0,86305,90550141
2023,4314902,0,86305,90220011
2023,4314902,0,86305,90610000
2023,4314902,0,86305,90820190
2023,4314902,0,86305,90220020
2023,4314902,0,86305,91310040
2023,4314902,0,86305,90470280
2023,4314902,0,86305,90480000
2023,4314902,0,86305,90620260
2023,4314902,0,86305,90430010
2023,4314902,0,86305,91330000
2023,4314902,0,86305,91910251
2023,4314902,0,86305,90160090
2023,4314902,0,86305,90660190
2023,4314902,0,86305,90430061
2023,4314902,0,86305,90610200
2023,4314902,0,86305,90670130
2023,4314902,0,86305,90020090
2023,4314902,0,86305,91450155
2023,4314902,0,86305,90440051
2023,4314902,0,86305,91060295
2023,4314902,0,86305,91350050
2023,4314902,0,86305,90010320
2023,4314902,0,86305,90550070
2023,4314902,0,86305,90410003
2023,4314902,0,86305,90035191
2023,4314902,0,86305,90420220
2023,4314902,0,86305,91370140
2023,4314902,0,86305,90460050
2023,4314902,0,86305,90460001
2023,4314902,0,86305,91150400
2023,4314902,0,86305,90440010
2023,4314902,0,86305,91751000
2023,4314902,0,86305,90470340
2023,4314902,0,86305,90430010
2023,4314902,0,86305,90035120
2023,4314902,0,86305,90480200
2023,4314902,0,86305,91430835
2023,4314902,0,86305,91150401
2023,4314902,0,86305,90460210
2023,4314902,0,86305,91160330
2023,4314902,0,86305,90460210
2023,4314902,0,86305,91220270
2023,4314902,0,86305,91330300
2023,4314902,0,86305,90020006
2023,4314902,0,86305,91760320
2023,4314902,0,86305,90230250
2023,4314902,0,86305,90035060
2023,4314902,0,86305,91320240
2023,4314902,0,86305,90450060
2023,4314902,0,86305,90430001
2023,4314902,0,86305,90420001
2023,4314902,0,86305,90450070
2023,4314902,0,86305,90480200
2023,4314902,0,86500,90460210
2023,4314902,0,86500,90420111
2023,4314902,0,86500,91530170
2023,4314902,0,86500,90670094
2023,4314902,0,86500,90220011
2023,4314902,0,86500,90410003
2023,4314902,0,86500,91760020
2023,4314902,0,86500,90420001
2023,4314902,0,86500,90050240
2023,4314902,0,86500,90460140
2023,4314902,0,86500,90430090
2023,4314902,0,86500,90035170
2023,4314902,0,86500,90010460
2023,4314902,0,86500,91760560
2023,4314902,0,86500,90520550
2023,4314902,0,86500,90050001
2023,4314902,0,86500,90040000
2023,4314902,0,86500,90040130
2023,4314902,0,86500,90220190
2023,4314902,0,86500,90010270
2023,4314902,0,86500,91060320
2023,4314902,0,86500,90620130
2023,4314902,0,86607,91720150
2023,4314902,0,86500,90035191
2023,4314902,0,86500,91770000
2023,4314902,0,86500,90480200
2023,4314902,0,86500,91350050
2023,4314902,0,86500,91110120
2023,4314902,0,86500,90690380
2023,4314902,0,86500,91787170
2023,4314902,0,86500,90850100
2023,4314902,0,86500,90035006
2023,4314902,0,86500,91900000
2023,4314902,0,86607,90560002
2023,4314902,0,86500,90440001
2023,4314902,0,86500,90010270
2023,4314902,0,86500,90670002
2023,4314902,0,86500,91900560
2023,4314902,0,86500,91450159
2023,4314902,0,86500,90880481
2023,4314902,0,86607,90810080
2023,4314902,0,86500,90520002
2023,4314902,0,86500,90650002
2023,4314902,0,86500,90410007
2023,4314902,0,86500,91330001
2023,4314902,0,86500,90480160
2023,4314902,0,86500,91170570
2023,4314902,0,86500,91920540
2023,4314902,0,86500,91920800
2023,4314902,0,86500,91170590
2023,4314902,0,86500,91130490
2023,4314902,0,86500,90150003
2023,4314902,0,86500,91910650
2023,4314902,0,86500,90630160
2023,4314902,0,86500,91530010
2023,4314902,0,86500,90620280
2023,4314902,0,86500,95680232
2023,4314902,0,86500,91225120
2023,4314902,0,86500,90520550
2023,4314902,0,86500,90020007
2023,4314902,0,86500,90690410
2023,4314902,0,86500,90520003
2023,4314902,0,86500,90570001
2023,4314902,0,86500,90620220
2023,4314902,0,86500,91760320
2023,4314902,0,86500,90430131
2023,4314902,0,86500,90450045
2023,4314902,0,86500,90630200
2023,4314902,0,86500,90560002
2023,4314902,0,86500,90450040
2023,4314902,0,86500,90050210
2023,4314902,0,86500,90840290
2023,4314902,0,86500,90430001
2023,4314902,0,86500,90470000
2023,4314902,0,86500,90450001
2023,4314902,0,86607,91420420
2023,4314902,0,86500,90050340
2023,4314902,0,86500,91900630
2023,4314902,0,86500,90510001
2023,4314902,0,86500,90035191
2023,4314902,0,86500,90460210
2023,4314902,0,86500,90430090
2023,4314902,0,86500,90430061
2023,4314902,0,86500,90035001
2023,4314902,0,86500,90035075
2023,4314902,0,86500,91350170
2023,4314902,0,86500,91330290
2023,4314902,0,86500,90440010
2023,4314902,0,86500,90570070
2023,4314902,0,86500,90035060
2023,4314902,0,86500,90035190
2023,4314902,0,86500,90470430
2023,4314902,0,86500,90820170
2023,4314902,0,86500,90440011
2023,4314902,0,86500,90690140
2023,4314902,0,86500,90450020
2023,4314902,0,86500,91330001
2023,4314902,0,86500,90830050
2023,4314902,0,86500,90510002
2023,4314902,0,86500,90670150
2023,4314902,0,86500,91560430
2023,4314902,0,86500,90670004
2023,4314902,0,86500,90470430
2023,4314902,0,86500,90035001
2023,4314902,0,86500,90690310
2023,4314902,0,86500,90510001
2023,4314902,0,86500,90630084
2023,4314902,0,86500,91740001
2023,4314902,0,86500,90610200
2023,4314902,0,86607,90480003
2023,4314902,0,86500,90470100
2023,4314902,0,86607,90010312
2023,4314902,0,86500,91350050
2023,4314902,0,86500,91010007
2023,4314902,0,86500,91010006
2023,4314902,0,86500,90130061
2023,4314902,0,86500,90450110
2023,4314902,0,86500,91040450
2023,4314902,0,86500,90430091
2023,4314902,0,86500,90430001
2023,4314902,0,86500,90650090
2023,4314902,0,86500,90690400
2023,4314902,0,86500,90460110
2023,4314902,0,86607,90830430
2023,4314902,0,86500,91370240
2023,4314902,0,86500,90470430
2023,4314902,0,86500,91920520
2023,4314902,0,86500,91920530
2023,4314902,0,86500,90510040
2023,4314902,0,86500,90480002
2023,4314902,0,86500,90570020
2023,4314902,0,86500,90480000
2023,4314902,0,86500,90440150
2023,4314902,0,86500,91750200
2023,4314902,0,86500,91230340
2023,4314902,0,86500,90150071
2023,4314902,0,86500,90430180
2023,4314902,0,86500,91040000
2023,4314902,0,86500,91910154
2023,4314902,0,86500,90160090
2023,4314902,0,86500,90570001
2023,4314902,0,86607,90200290
2023,4314902,0,86607,90110220
2023,4314902,0,86500,90150051
2023,4314902,0,86500,91430290
2023,4314902,0,86500,90430001
2023,4314902,0,86500,90470420
2023,4314902,0,86500,90450120
2023,4314902,0,86500,91750780
2023,4314902,0,86500,90430001
2023,4314902,0,86500,90220230
2023,4314902,0,86500,90420120
2023,4314902,0,86500,91760490
2023,4314902,0,86500,90430061
2023,4314902,0,86500,90480003
2023,4314902,0,86607,90050000
2023,4314902,0,86500,90035190
2023,4314902,0,86500,90430001
2023,4314902,0,86500,90570080
2023,4314902,0,86500,90450120
2023,4314902,0,86500,90480000
2023,4314902,0,86500,91350050
2023,4314902,0,86500,90430061
2023,4314902,0,86500,90690140
2023,4314902,0,86500,91750040
2023,4314902,0,86500,90035004
2023,4314902,0,86500,91130030
2023,4314902,0,86500,91050000
2023,4314902,0,86500,91360001
2023,4314902,0,86607,90820000
2023,4314902,0,86500,90690140
2023,4314902,0,86500,90420111
2023,4314902,0,86500,90010080
2023,4314902,0,86500,90420130
2023,4314902,0,86607,90035150
2023,4314902,0,86500,90650090
2023,4314902,0,86500,91360340
2023,4314902,0,86500,90880000
2023,4314902,0,86500,90620170
2023,4314902,0,86500,91910710
2023,4314902,0,86500,90035006
2023,4314902,0,86500,91330000
2023,4314902,0,86500,91910530
2023,4314902,0,86500,90430001
2023,4314902,0,86500,90480160
2023,4314902,0,86500,90430180
2023,4314902,0,86500,91530000
2023,4314902,0,86500,91370110
2023,4314902,0,86500,90430180
2023,4314902,0,86500,91310002
2023,4314902,0,86500,90035140
2023,4314902,0,86500,91010007
2023,4314902,0,86500,90810150
2023,4314902,0,86500,90150004
2023,4314902,0,86500,91030500
2023,4314902,0,86500,90480200
2023,4314902,0,86500,90820140
2023,4314902,0,86500,90035030
2023,4314902,0,86500,90460160
2023,4314902,0,86500,90220120
2023,4314902,0,86500,91410180
2023,4314902,0,86500,91530000
2023,4314902,0,86500,90035191
2023,4314902,0,86500,91350170
2023,4314902,0,86500,90130000
2023,4314902,0,86500,91010002
2023,4314902,0,86500,90020013
2023,4314902,0,86500,90840130
2023,4314902,0,86607,90619900
2023,4314902,0,94910,91180040
